CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,Segment,total_orders,unique_products,total_quantity,avg_quantity,std_quantity,avg_unit_price,std_unit_price,max_unit_price,total_revenue,avg_revenue,std_revenue,max_revenue,avg_items_per_order,std_items_per_order,avg_unique_products_per_order,std_unique_products_per_order,avg_order_value,std_order_value,customer_lifetime_days,days_since_first,avg_days_between_purchases,std_days_between_purchases,min_days_between_purchases,max_days_between_purchases,preferred_day,weekend_purchase_ratio,unique_products_diversity,products_per_order,primary_country,is_uk,revenue_trend,Recency_scaled,Frequency_scaled,Monetary_scaled,total_orders_scaled,total_quantity_scaled,total_revenue_scaled,avg_quantity_scaled,avg_unit_price_scaled,avg_revenue_scaled,max_revenue_scaled,avg_items_per_order_scaled,avg_order_value_scaled,customer_lifetime_days_scaled,days_since_first_scaled,avg_days_between_purchases_scaled,unique_products_scaled,products_per_order_scaled,weekend_purchase_ratio_scaled,revenue_trend_scaled
13878,55,1,1271.57,3,1,4,Promising,1,35,463,13.228571428571428,11.300925819141895,4.764571428571428,4.00428765997968,16.95,1271.57,36.330571428571425,21.611021417848097,99.6,463.0,84.11557019837392,35.0,7.7781745930520225,1271.57,118.32706040885154,0,55,0.0,0.0,0.0,0.0,6,1.0,35,35.0,United Kingdom,1,0.0,-0.37535431270439107,-0.4250965025587132,-0.08649835876774653,-0.4250965025587132,-0.14369205524166903,-0.08649835876774653,-0.026470578554897328,0.008586431809698944,-0.021836850913113725,-0.030777414677326954,0.16039480238498346,0.4753784100673617,-0.9880647720874756,-1.42787894427094,-0.29980988105805684,-0.3104745372517654,0.9500635271456759,3.104914295082499,0.02040195830430157
13880,21,13,3219.77,4,5,5,Champions,13,125,1842,11.163636363636364,6.618793373464747,2.68830303030303,2.689373311768328,16.95,3219.77,19.513757575757577,9.20710736542336,59.400000000000006,141.69230769230768,70.25357003429863,12.692307692307692,5.391113295424477,247.67461538461538,95.13927541726957,345,367,2.0853658536585367,9.527746010316875,0.0,70.0,1,0.09696969696969697,125,9.615384615384615,United Kingdom,1,0.6409995478248167,-0.7153453359576386,1.133930095806538,0.13034912778585372,1.133930095806538,0.1297542127637882,0.13034912778585372,-0.028186639656693994,-0.05210350752804981,-0.033294404491334896,-0.04468193353443565,-0.08438904793884162,-0.09462267772982912,1.6250898536743157,1.2190402984260504,-0.10645428598022329,0.7439214269262607,-0.5288718042967225,-0.12543929744553606,1.1077509518048572
13881,4,20,17159.52,5,5,5,Champions,20,72,10118,56.842696629213485,56.666712969686195,2.6765168539325845,2.371157719151738,12.75,17159.52,96.40179775280899,95.1420910026979,612.0,505.9,322.5544262519689,8.9,6.016643582596529,857.976,583.1701552124615,308,312,1.694915254237288,6.63989552890878,0.0,43.0,1,0.0,72,3.6,United Kingdom,1,0.5242058892614346,-0.8853408475842623,2.043362278186268,1.6819350792721226,2.043362278186268,1.7708284071170617,1.6819350792721226,0.009774872944598213,-0.05244802094911952,0.01909059825433,0.14645331821776006,0.19307757789984992,0.24513122519998587,1.344838488012906,0.7524359447454912,-0.1426569541437705,0.12299935913253424,-0.8793346616264061,-0.47232290469686866,0.9096299585575289
13882,3,5,1191.13,5,4,4,Champions,5,54,953,14.661538461538461,12.86015761358133,3.381846153846154,4.422065726384169,25.0,1191.13,18.325076923076924,9.956787277260439,59.85,190.6,158.33761397722273,13.0,7.211102550927978,238.22600000000003,161.33813771083388,61,64,0.921875,3.7851199368722708,0.0,20.0,3,0.0,54,10.8,United Kingdom,1,-0.9602261859626582,-0.8953405835622991,0.09457903022970385,-0.09545186036838894,0.09457903022970385,-0.04652840671181112,-0.09545186036838894,-0.025279713511637946,-0.03183103691151063,-0.03410427087771966,-0.044526285935288915,-0.04712939459053231,-0.09988270832312171,-0.5260287368078546,-1.3515255045777577,-0.2143334219035833,-0.087879833703071,-0.45985482216274387,-0.47232290469686866,-1.6084618691078254
13883,11,5,2674.48,5,4,5,Champions,5,108,1436,10.112676056338028,8.216139273465544,3.3760563380281687,3.2320581585215833,16.95,2674.48,18.834366197183098,8.096234083389247,51.0,287.2,199.58882734261454,28.4,17.896927110540513,534.896,396.8825608791598,242,253,1.7092198581560283,17.64593802190027,0.0,207.0,3,0.0,108,21.6,United Kingdom,1,-0.21280855463586687,-0.8153426957380054,0.09457903022970385,0.06965476070710787,0.09457903022970385,0.049247189696191664,0.06965476070710787,-0.029060038599601504,-0.03200027494020832,-0.03375728427276842,-0.047587355385174786,0.02646398803734883,0.06527305393311114,0.8449306465628244,0.25189672897907317,-0.14133062802300453,0.5447577448037447,0.1693649370327493,-0.47232290469686866,-0.3405923177086014
13884,7,5,787.6,5,4,3,Loyal Customers,5,45,300,5.084745762711864,6.023769399560093,3.5635593220338984,2.446193920973239,12.75,787.6,13.349152542372881,10.541451396524824,69.3,60.0,59.57768038451984,11.6,13.921206844235885,157.52,138.31629784663843,276,283,4.741379310344827,26.750674918409846,0.0,188.0,6,0.6101694915254238,45,9.0,United Kingdom,1,0.33811033739443425,-0.8553416396501522,0.09457903022970385,-0.14036740612805138,0.09457903022970385,-0.17601384036486664,-0.14036740612805138,-0.033238492317567835,-0.02651950726371471,-0.037494444586727814,-0.041257686353207396,-0.14662521002739853,-0.14481162243190096,1.1024589285219575,0.5064081946230146,0.13981188431854596,-0.1933194301208736,-0.5647247820286594,1.7103980985583387,0.5939498434869716
13885,189,2,506.8,1,2,3,Hibernating,2,28,182,6.5,4.772607021092117,3.960714285714286,2.7822305580786937,12.75,506.8,18.1,8.591845832812341,51.0,91.0,96.16652224137046,14.0,12.727922061357855,253.40000000000003,206.12162671587862,11,201,0.4074074074074074,2.116950987028628,0.0,11.0,0,0.0,28,14.0,United Kingdom,1,-0.9999999999999999,0.9646103083525256,-0.2951776193616089,-0.17162229485829003,-0.2951776193616089,-0.19941243327613856,-0.17162229485829003,-0.03206234746584609,-0.014910550216759404,-0.034257619242513714,-0.047587355385174786,-0.12300828599567684,-0.09143536435010093,-0.904746798512462,-0.18925647813709193,-0.2620349738108821,-0.39248311224338966,-0.2734193379566719,-0.47232290469686866,-1.6759315214780037
13886,71,1,243.56,3,1,1,Promising,1,16,126,7.875,5.018299844900993,3.805,3.783587362984147,12.5,243.56,15.2225,3.6277587203855415,20.0,126.0,84.11557019837392,16.0,7.7781745930520225,243.56,118.32706040885154,0,71,0.0,0.0,0.0,0.0,3,0.0,16,16.0,United Kingdom,1,0.0,-0.215358537055804,-0.4250965025587132,-0.2009226399770508,-0.4250965025587132,-0.21051685025097946,-0.2009226399770508,-0.030919655835954754,-0.019462124840686826,-0.03621810418989362,-0.05830974554861682,-0.09634401692760396,-0.09691327819579255,-0.9880647720874756,-1.2921394959275048,-0.29980988105805684,-0.5330692408004598,-0.15689716032787684,-0.47232290469686866,0.02040195830430157
13887,204,1,349.55,1,1,2,Hibernating,1,19,147,7.7368421052631575,5.362856880257822,3.8542105263157898,2.99569564503152,9.95,349.55,18.397368421052633,7.294246470948688,32.7,147.0,84.11557019837392,19.0,7.7781745930520225,349.55,118.32706040885154,0,204,0.0,0.0,0.0,0.0,3,0.0,19,19.0,United Kingdom,1,0.0,1.114606348023076,-0.4250965025587132,-0.18912525516039128,-0.4250965025587132,-0.2063526938854141,-0.18912525516039128,-0.031034471741350534,-0.0180236866024635,-0.034055017569777024,-0.05391702441714218,-0.08034545548676023,-0.037908797656681335,-0.9880647720874756,-0.16380533157269778,-0.29980988105805684,-0.49792270866119226,0.017886106115315683,-0.47232290469686866,0.02040195830430157
13888,120,2,595.67,2,2,3,About to Sleep,2,38,254,6.512820512820513,5.893224454145335,4.1635897435897435,3.245160353818791,12.75,595.67,15.273589743589742,5.553544381355163,30.0,127.0,74.95331880577403,19.5,0.7071067811865476,297.83500000000004,96.55543097102306,98,218,2.5789473684210527,15.897699270814726,0.0,98.0,4,0.0,38,19.0,United Kingdom,1,1.0,0.2746285258679939,-0.2951776193616089,-0.16173047875623764,-0.2951776193616089,-0.18513532573705738,-0.16173047875623764,-0.032051692998434515,-0.008980440582644604,-0.03618329596286558,-0.054850910012022615,-0.09558218066851616,-0.06669846376744777,-0.24577737114644505,-0.04503331427219179,-0.06068929594795059,-0.2753280051124979,0.017886106115315683,-0.47232290469686866,1.7167354380866071
13889,93,1,416.9,2,1,2,About to Sleep,1,15,146,9.733333333333333,7.878240074195928,3.8333333333333335,1.731707112594253,6.25,416.90000000000003,27.793333333333337,13.277328510696435,50.400000000000006,146.0,84.11557019837392,15.0,7.7781745930520225,416.90000000000003,118.32706040885154,0,93,0.0,0.0,0.0,0.0,3,0.0,15,15.0,United Kingdom,1,0.0,0.004635654461003215,-0.4250965025587132,-0.18162875674165346,-0.4250965025587132,-0.20655098704567912,-0.18162875674165346,-0.02937529078464707,-0.01863393312777037,-0.027653402356350065,-0.04779488551737043,-0.08110729174584803,-0.0004151495360176712,-0.9880647720874756,-1.1054977544552809,-0.29980988105805684,-0.544784751513549,-0.21515824914227435,-0.47232290469686866,0.02040195830430157
13890,1,10,1883.81,5,5,4,Champions,10,74,831,7.554545454545455,5.847584561537948,3.4015454545454546,2.0342999996904627,12.75,1883.81,17.125545454545453,5.814733199108451,39.6,83.1,41.040494907130714,11.0,4.0824829046386295,188.381,68.13251262552018,357,359,3.2477064220183487,24.62013477537153,0.0,251.0,3,0.0,74,7.4,United Kingdom,1,0.6572491821235298,-0.9153400555183724,0.7441734462152251,-0.018352015903781733,0.7441734462152251,-0.0707201722641431,-0.018352015903781733,-0.031185969091846785,-0.031255220526002034,-0.03492153009160826,-0.05153042789689218,-0.12902679244247042,-0.12763134812378216,1.7159821884834214,1.1511705742543328,0.0013181952292628928,0.1464303805587126,-0.6579425241316954,-0.47232290469686866,1.1353157504999831
13892,27,4,632.97,4,4,3,Loyal Customers,4,26,983,36.407407407407405,74.19737672081617,1.1092592592592592,0.8418885634550177,2.95,632.97,23.443333333333335,23.47491443418501,114.84,245.75,195.11086591986617,6.75,9.535023160258536,158.2425,134.1261357516374,219,247,8.423076923076923,35.81974101181981,0.0,182.0,3,0.037037037037037035,26,6.5,United Kingdom,1,0.012591895888865726,-0.6553469200894184,-0.03533985296740041,-0.15757874318060408,-0.03533985296740041,-0.04057961190386064,-0.15757874318060408,-0.007207842654068257,-0.09825942395784289,-0.03061712417080796,-0.025506149319557383,-0.005114124901840326,-0.14440940772117816,0.6707203381787049,0.2009944358502849,0.4811797222725179,-0.41591413366956803,-0.7103775040646532,-0.3398326380383736,0.04176201287451768
13893,298,1,821.1,1,1,3,Hibernating,1,21,190,9.047619047619047,13.821997650398405,6.199999999999999,2.84991227935177,12.75,821.1,39.1,64.2484241051872,306.0,190.0,84.11557019837392,21.0,7.7781745930520225,821.1,118.32706040885154,0,298,0.0,0.0,0.0,0.0,1,0.0,21,21.0,United Kingdom,1,0.0,2.054581529958525,-0.4250965025587132,-0.136638635570847,-0.4250965025587132,-0.1978260879940184,-0.136638635570847,-0.02994515258448898,0.0505444334805455,-0.01994999668995836,0.04061295079797742,-0.04758649634598498,0.22460240904411963,-0.9880647720874756,0.6336639274449853,-0.29980988105805684,-0.4744916872350139,0.1344082837441107,-0.47232290469686866,0.02040195830430157
13894,24,3,564.62,4,3,3,Potential Loyalists,3,25,354,13.11111111111111,14.313343245789744,2.6707407407407406,2.4541094670681005,12.75,564.62,20.911851851851853,13.649404900253131,76.32000000000001,118.0,19.974984355438178,8.666666666666666,7.094598884597588,188.20666666666668,83.97624445837842,286,310,11.0,56.08921464952063,0.0,286.0,2,0.0,25,8.333333333333334,United Kingdom,1,0.9999999999999999,-0.6853461280235285,-0.16525873616450468,-0.16518654818313905,-0.16525873616450468,-0.16530600971055578,-0.16518654818313905,-0.02656819377061099,-0.05261685844600255,-0.032341861386799425,-0.038829583806518256,-0.10243870700030633,-0.12772839923967974,1.178202540862879,0.7354685137025618,0.7201126146156617,-0.4276296443826572,-0.6035655079049244,-0.47232290469686866,1.7167354380866067
13895,28,4,2593.07,4,4,5,Champions,4,97,1365,11.567796610169491,11.631433107283863,2.9353389830508476,2.278451896903141,12.75,2593.07,21.975169491525424,18.66493763663769,180.0,341.25,149.3170564045961,29.5,10.214368964029708,648.2675,249.3293863379659,136,165,1.1538461538461537,8.04364750918322,0.0,76.0,1,0.0,97,24.25,United Kingdom,1,0.6821684685296041,-0.6453471841113817,-0.03533985296740041,0.06059329172018221,-0.03533985296740041,0.035168375317375516,0.06059329172018221,-0.027850762906986192,-0.04488257356834991,-0.03161740674670783,-0.002968376963109551,0.06764123784104424,0.12838680490433343,0.0420483557490566,-0.4946702369098216,-0.19282500388948498,0.4158871269597637,0.32375682239090264,-0.47232290469686866,1.177587170322891
13897,50,1,311.16,3,1,2,Promising,1,17,200,11.764705882352942,5.517352306187112,1.9476470588235293,1.2354530009867066,4.15,311.16,18.303529411764707,9.833140991804495,53.1,200.0,84.11557019837392,17.0,7.7781745930520225,311.16,118.32706040885154,0,50,0.0,0.0,0.0,0.0,3,0.0,17,17.0,United Kingdom,1,0.0,-0.42535299259457454,-0.4250965025587132,-0.1933983149123637,-0.4250965025587132,-0.19584315639136826,-0.1933983149123637,-0.027687121759951996,-0.07375310062339374,-0.034118951528138805,-0.04686099992249,-0.039968133755107015,-0.059280455434740385,-0.9880647720874756,-1.4702975218782637,-0.29980988105805684,-0.5213537300873706,-0.09863607151347935,-0.47232290469686866,0.02040195830430157
13898,326,1,155.93,1,1,1,Hibernating,1,12,133,11.083333333333334,8.543560396136042,2.6141666666666667,2.4850807864436755,8.5,155.93,12.994166666666667,5.782912852586148,22.5,133.0,84.11557019837392,12.0,7.7781745930520225,155.93,118.32706040885154,0,326,0.0,0.0,0.0,0.0,1,0.0,12,12.0,United Kingdom,1,0.0,2.3345741373435525,-0.4250965025587132,-0.2106764359151947,-0.4250965025587132,-0.20912879812912433,-0.2106764359151947,-0.028253375366208307,-0.05427053536296972,-0.03773630191630366,-0.05744503666446827,-0.09101116311398938,-0.14569677314477186,-0.9880647720874756,0.8712079620459973,-0.29980988105805684,-0.5799312836528165,-0.3899415155854669,-0.47232290469686866,0.02040195830430157
13899,16,2,388.52,4,2,2,Potential Loyalists,2,19,156,8.210526315789474,2.8978717740289075,3.0310526315789477,2.590611027745389,12.75,388.52,20.448421052631577,9.456067577755972,51.0,78.0,62.22539674441618,9.5,7.7781745930520225,194.26,147.41762174177143,258,275,14.333333333333334,60.81118318204309,0.0,258.0,3,0.0,19,9.5,United Kingdom,1,-1.0,-0.7653440158478221,-0.2951776193616089,-0.18478763758981648,-0.2951776193616089,-0.20456805544302897,-0.18478763758981648,-0.030640817208565003,-0.042084835314562696,-0.03265760390844098,-0.047587355385174786,-0.1329121573638182,-0.12435851728040605,0.9661204263082988,0.4385384704512969,1.0291800375470916,-0.49792270866119226,-0.5355942376214606,-0.47232290469686866,-1.675931521478004
13900,183,3,740.95,1,3,3,Others,3,42,430,10.0,7.42902928991912,3.113720930232558,3.331455440019753,14.95,740.95,17.23139534883721,14.372638784360099,102.0,143.33333333333334,137.31108233982184,14.333333333333334,12.583057392117915,246.98333333333335,206.71347617737294,79,263,1.880952380952381,10.856497168892227,0.0,70.0,1,0.0,42,14.0,United Kingdom,1,-0.8443571422031233,0.9046118924843054,-0.16525873616450468,-0.14555985826218823,-0.16525873616450468,-0.15023572953041456,-0.14555985826218823,-0.029153677862486328,-0.03966841649576895,-0.034849412932810436,-0.029947294148544343,-0.08313885510341548,-0.09500751345340594,-0.3896902345941959,0.3367338841937203,-0.12540754954675,-0.22846596226014115,-0.2734193379566719,-0.47232290469686866,-1.4119093309081654
13901,72,5,2867.2000000000003,3,4,5,Loyal Customers,5,144,1739,11.671140939597315,10.39324296671337,3.7404697986577182,5.836024810486051,59.95,2867.2000000000003,19.24295302013423,9.542345914138478,59.95,347.8,306.22573373248696,29.8,26.892378102354577,573.44,563.3412705900395,246,319,1.6554054054054055,10.65010161737336,0.0,97.0,0,0.0,144,28.8,United Kingdom,1,0.0028151359209195067,-0.2053588010777673,0.09457903022970385,0.09110576553649391,0.09457903022970385,0.10933001725649155,0.09110576553649391,-0.027764878761361536,-0.0213483617107283,-0.03347890779454306,-0.044491697579922974,0.07263126533806932,0.08673044328964957,0.8752280914991929,0.8118219533957443,-0.14632031629143458,0.9665161304749552,0.5888447764964113,-0.47232290469686866,0.025177367617095124
13904,37,2,332.64,3,2,2,Need Attention,2,24,332,12.76923076923077,6.345440519350519,1.323846153846154,0.9053002901715075,2.95,332.64,12.793846153846154,4.275716620098275,19.8,166.0,80.61017305526642,13.0,5.656854249492381,166.32,49.214631970583696,257,295,10.28,51.4,0.0,257.0,4,0.0,24,12.0,United Kingdom,1,-1.0,-0.5553495603090515,-0.2951776193616089,-0.19100744949240103,-0.2951776193616089,-0.16966845923638613,-0.19100744949240103,-0.026852312901586295,-0.09198698556499546,-0.037872783358540336,-0.0583789222593487,-0.0658705665640921,-0.13991267509022554,0.9585460650742066,0.6082127808805912,0.6533540512624728,-0.4393451550957464,-0.3899415155854669,-0.47232290469686866,-1.675931521478004
13908,80,4,2369.55,2,4,5,Loyal Customers,4,104,1478,12.114754098360656,13.141440806394028,2.867540983606557,4.72793846911399,50.0,2369.55,19.42254098360656,14.315681372518158,124.8,369.5,143.94790724425278,30.5,10.503967504392488,592.3875,242.56147335950396,196,277,1.6198347107438016,10.550083884616832,0.0,88.0,2,0.0,104,26.0,United Kingdom,1,0.81496190737551,-0.1253609132534738,-0.03533985296740041,0.03571404410984409,-0.03533985296740041,0.05757550242732234,0.03571404410984409,-0.027396214729777154,-0.04686432914336436,-0.03335655175662191,-0.02206114912510956,0.08916311216027449,0.09727848928469447,0.49651002979458553,0.4555059014942263,-0.14961843917071738,0.497895701951388,0.4257137278160983,-0.47232290469686866,1.4028491265326253
13911,57,9,2580.91,3,5,5,Loyal Customers,9,120,2731,18.4527027027027,37.25155056982985,2.389189189189189,2.5805514132869014,12.75,2580.91,17.43858108108108,13.897396027325403,119.52,303.44444444444446,179.7234758671715,16.444444444444443,7.875771567140439,286.7677777777778,104.74123671908998,251,308,1.6802721088435375,9.105911368076116,0.0,87.0,4,0.24324324324324326,120,13.333333333333334,United Kingdom,1,-0.08110864789885261,-0.3553548407483177,0.6142545630181209,0.05923980366120888,0.6142545630181209,0.30603683223938755,0.05923980366120888,-0.022129072314603978,-0.06084669356672369,-0.03470825411113329,-0.0238874142884313,0.03883959482386394,-0.07285957045895766,0.9130998976696537,0.7185010826596324,-0.1440146699069075,0.6853438733608148,-0.31226006383293686,0.39781587362784243,-0.11718535662639684
13914,12,2,626.45,5,2,3,Potential Loyalists,2,28,380,11.515151515151516,8.736136203011934,2.5521212121212122,2.3040206129391474,12.5,626.45,18.983333333333334,11.13020121860637,59.400000000000006,190.0,91.92388155425118,16.5,0.7071067811865476,313.225,11.094505396816949,24,36,0.75,4.2426406871192865,0.0,24.0,0,0.0,28,14.0,United Kingdom,1,0.0,-0.8053429597599688,-0.2951776193616089,-0.15830446210696147,-0.2951776193616089,-0.16015038754366537,-0.15830446210696147,-0.027894513532027557,-0.05608414234927608,-0.03365579067482686,-0.04468193353443565,-0.04758649634598498,-0.058130872905131324,-0.8062801024692641,-1.5890695391787697,-0.23026971089848514,-0.39248311224338966,-0.2734193379566719,-0.47232290469686866,0.02040195830430157
13917,50,2,272.04,3,2,2,Need Attention,2,16,228,12.666666666666666,7.029350233548074,2.022222222222222,2.293303693378912,9.95,272.04,15.113333333333335,7.703667575749038,30.6,114.0,107.48023074035522,9.0,5.656854249492381,136.01999999999998,99.90004604603544,141,192,8.294117647058824,34.19752313012295,0.0,141.0,4,0.0,16,8.0,United Kingdom,1,0.9999999999999999,-0.42535299259457454,-0.2951776193616089,-0.19775262847050806,-0.2951776193616089,-0.19029094790394782,-0.19775262847050806,-0.026937548640878894,-0.07157324654164592,-0.036292481116654916,-0.05464337987982697,-0.10548605203665752,-0.1567806415053125,0.07992016191951734,-0.2656099178302743,0.4692225889419128,-0.5330692408004598,-0.6229858708430569,-0.47232290469686866,1.7167354380866067
13918,50,2,1212.84,3,2,4,Need Attention,2,30,1140,38.0,70.43314266882388,2.1853333333333333,1.7974843212271618,9.95,1212.8400000000001,40.428000000000004,49.83311531571116,254.4,570.0,664.6803743153547,15.0,9.899494936611665,606.4200000000001,577.3102604319449,203,253,7.0,37.69615364994152,0.0,203.0,4,0.0,30,15.0,United Kingdom,1,0.9999999999999998,-0.42535299259457454,-0.2951776193616089,-0.09303539443415293,-0.2951776193616089,-0.009447585742253108,-0.0930353944341529,-0.005884321035608259,-0.06680546052375823,-0.019045209892349143,0.02276535942915133,0.2419112821073777,0.10509036184970136,0.5495305584332305,0.25189672897907317,0.3492317070979459,-0.3690520908172113,-0.21515824914227435,-0.47232290469686866,1.7167354380866067
13919,59,2,384.81,3,2,2,Need Attention,2,24,474,16.928571428571427,9.771191865693279,2.8360714285714286,5.29194449964298,18.0,384.81,13.743214285714286,5.256718490247912,34.8,237.0,142.8355697996826,14.0,2.8284271247461903,192.405,29.337860351429864,62,122,2.2962962962962963,11.931905563252267,0.0,62.0,2,0.0,24,12.0,Denmark,0,-0.9999999999999999,-0.3353553687922443,-0.2951776193616089,-0.18520058501570388,-0.2951776193616089,-0.14151083047875385,-0.18520058501570388,-0.02339569925991701,-0.04778419354416183,-0.03722596426834063,-0.05319066895445739,-0.011780192168858545,-0.12539119311208877,-0.5184543755737624,-0.8594700043328043,-0.08689676748307183,-0.4393451550957464,-0.3899415155854669,-0.47232290469686866,-1.6759315214780037
13922,352,1,172.25,1,1,1,Hibernating,1,7,93,13.285714285714286,12.120427463780388,4.988571428571428,4.900518437102441,12.75,172.25,24.607142857142858,11.3943124910131,39.8,93.0,84.11557019837392,7.0,7.7781745930520225,172.25,118.32706040885154,0,352,0.0,0.0,0.0,0.0,3,0.0,7,7.0,United Kingdom,1,0.0,2.594567272772506,-0.4250965025587132,-0.20885991246762528,-0.4250965025587132,-0.217060524539725,-0.20885991246762528,-0.026423090071577168,0.0151340180576973,-0.029824202866534824,-0.05146125118616029,-0.12148461347750124,-0.13661145262021016,-0.9880647720874756,1.0917845656040799,-0.29980988105805684,-0.6385088372182625,-0.6812469596574544,-0.47232290469686866,0.02040195830430157
13923,54,1,351.13,3,1,2,Promising,1,20,185,9.25,4.339233500103567,2.9745,2.6736835914835586,8.5,351.13,17.5565,10.710563047266646,35.400000000000006,185.0,84.11557019837392,20.0,7.7781745930520225,351.13,118.32706040885154,0,54,0.0,0.0,0.0,0.0,0,0.0,20,20.0,United Kingdom,1,0.0,-0.38535404868242773,-0.4250965025587132,-0.18894939075799178,-0.4250965025587132,-0.1988175537953435,-0.18894939075799178,-0.02977696420606342,-0.04373788546105571,-0.03462791414048104,-0.052983138822261744,-0.05139567764142396,-0.037029213929425986,-0.9880647720874756,-1.4363626597924049,-0.29980988105805684,-0.4862071979481031,0.0761471949297132,-0.47232290469686866,0.02040195830430157
13924,2,6,1838.85,5,5,4,Champions,6,90,1575,13.461538461538462,12.57908668189639,2.6076068376068373,3.0417402713863537,16.95,1838.8500000000001,15.716666666666669,7.299373851275851,35.400000000000006,262.5,235.57143290305808,19.5,12.708265027138834,306.47499999999997,218.5895139982703,70,72,0.5775862068965517,3.159941832345668,0.0,27.0,2,0.0,90,15.0,United Kingdom,1,-0.6216699509435828,-0.9053403195403357,0.2244979134268081,-0.02335635991130143,0.2244979134268081,0.0768099389730289,-0.023356359911301403,-0.026276971661361295,-0.05446228110645793,-0.035881420849668805,-0.052983138822261744,0.0076466324378802655,-0.06188858819562103,-0.4578594857010252,-1.28365578040604,-0.2462559569121798,0.3338785519681395,-0.21515824914227435,-0.47232290469686866,-1.0341575928559212
13925,93,4,678.25,2,4,3,Loyal Customers,4,28,331,8.073170731707316,8.119083211491427,5.914390243902439,6.2523967599555315,16.95,678.25,16.54268292682927,6.246762771384169,33.2,82.75,88.68436540149942,10.25,10.1447851956888,169.5625,144.89623146123114,42,135,1.05,4.976611966656298,0.0,29.0,3,0.0,28,7.0,United Kingdom,1,-0.7199538123940628,0.004635654461003215,-0.03533985296740041,-0.1525387810662693,-0.03533985296740041,-0.16986675239665114,-0.1525387810662693,-0.03075496635492829,0.04219597584073054,-0.03531864328430309,-0.053744082640312475,-0.12929343513315117,-0.13810758000438658,-0.6699416002556053,-0.749181702553763,-0.20245364283465647,-0.39248311224338966,-0.6812469596574544,-0.47232290469686866,-1.200879797556656
13926,23,1,223.85,4,1,1,New Customers,1,11,104,9.454545454545455,8.571623374409732,6.533636363636364,11.424169355123613,39.95,223.85000000000002,20.35,11.632991876555234,39.95,104.0,84.11557019837392,11.0,7.7781745930520225,223.85000000000002,118.32706040885154,0,23,0.0,0.0,0.0,0.0,2,0.0,11,11.0,United Kingdom,1,0.0,-0.6953458640015652,-0.4250965025587132,-0.20311649274369256,-0.4250965025587132,-0.2148792997768098,-0.20311649274369256,-0.029606977021451486,0.06029672306258853,-0.032724659683311355,-0.05140936865311139,-0.11310441462753548,-0.1078858068440224,-0.9880647720874756,-1.699357840957811,-0.29980988105805684,-0.5916467943659057,-0.4482026043998644,-0.47232290469686866,0.02040195830430157
13927,75,1,348.99,2,1,2,About to Sleep,1,21,214,10.19047619047619,7.131753274048728,2.6957142857142857,1.9806755701744077,7.5,348.99,16.61857142857143,6.632943755011258,41.6,214.0,84.11557019837392,21.0,7.7781745930520225,348.99,118.32706040885154,0,75,0.0,0.0,0.0,0.0,0,0.0,21,21.0,United Kingdom,1,0.0,-0.17535959314365723,-0.4250965025587132,-0.18918758684731768,-0.4250965025587132,-0.19306705214765804,-0.18918758684731768,-0.0289953829180858,-0.051886874340500086,-0.03526693928244568,-0.05083866078957334,-0.029302426127877864,-0.038220548851151594,-0.9880647720874756,-1.2582046338416457,-0.29980988105805684,-0.4744916872350139,0.1344082837441107,-0.47232290469686866,0.02040195830430157
13928,11,4,464.57,5,4,2,Loyal Customers,4,23,129,4.777777777777778,3.945136571033069,5.767407407407408,3.5488357707331746,14.95,464.57,17.206296296296298,6.32246492106225,35.400000000000006,32.25,23.30057223903882,6.75,1.5,116.14250000000001,12.436233017544607,122,133,4.653846153846154,15.668930551106055,0.0,75.0,1,0.0,23,5.75,United Kingdom,1,0.9181922281334152,-0.8153426957380054,-0.03533985296740041,-0.1763227718920435,-0.03533985296740041,-0.2099219707701844,-0.1763227718920435,-0.03349359758813422,0.03789962405980798,-0.034866513302819105,-0.052983138822261744,-0.16776616621708487,-0.16784641716260265,-0.06399270152823348,-0.7661491335966925,0.1316957901885164,-0.4510606658088356,-0.7540733206754513,-0.47232290469686866,1.5779621757629263
13929,169,2,842.65,2,2,3,About to Sleep,2,8,143,15.88888888888889,11.752068375869463,5.294444444444444,3.1189385658870834,9.95,842.65,93.62777777777778,122.36689480592554,398.0,71.5,40.30508652763321,4.5,3.5355339059327378,421.32500000000005,11.985459941111952,157,326,19.625,55.507882323143974,0.0,157.0,3,0.0,8,4.0,United Kingdom,1,0.9999999999999999,0.7646155887917918,-0.2951776193616089,-0.13423997869001847,-0.2951776193616089,-0.20714586652647418,-0.13423997869001847,-0.024259725831436575,0.024074776773607743,0.01720061583737783,0.07243423773464411,-0.13786409304788888,0.0020482415988589,0.20110994166499171,0.8712079620459973,1.5198245714507366,-0.6267933265051733,-0.856030226100647,-0.47232290469686866,1.7167354380866067
