CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,Segment,total_orders,unique_products,total_quantity,avg_quantity,std_quantity,avg_unit_price,std_unit_price,max_unit_price,total_revenue,avg_revenue,std_revenue,max_revenue,avg_items_per_order,std_items_per_order,avg_unique_products_per_order,std_unique_products_per_order,avg_order_value,std_order_value,customer_lifetime_days,days_since_first,avg_days_between_purchases,std_days_between_purchases,min_days_between_purchases,max_days_between_purchases,preferred_day,weekend_purchase_ratio,unique_products_diversity,products_per_order,primary_country,is_uk,revenue_trend
14135,2,15,4690.31,5,5,5,Champions,15,95,3850,28.73134328358209,58.4856725825235,2.472462686567164,2.035658965398986,8.5,4690.31,35.00231343283583,34.41482256094053,237.6,256.6666666666667,325.3052778691483,8.933333333333334,6.088240030309799,312.68733333333336,180.11957335799644,371,373,2.7518796992481205,12.797612238840534,0.0,106.0,1,0.08208955223880597,95,6.333333333333333,United Kingdom,1,-0.40841119527162406
14138,2,2,965.88,5,3,4,Potential Loyalists,2,40,600,13.043478260869565,7.800161028933613,2.3260869565217392,1.5581676963819746,4.95,965.88,20.997391304347826,14.439042201965645,99.6,300.0,210.71782079359116,23.0,12.727922061357855,482.94000000000005,196.25041605051445,62,64,1.3777777777777778,9.242414306999132,0.0,62.0,4,0.0,40,20.0,United Kingdom,1,-0.9999999999999999
14139,46,1,415.82,3,1,2,Promising,1,26,510,19.615384615384617,15.009535430723824,1.4576923076923076,2.2632318620809624,11.95,415.82,15.993076923076924,10.679057549889231,61.2,510.0,84.11557019837392,26.0,7.7781745930520225,415.82,118.32706040885154,0,46,0.0,0.0,0.0,0.0,0,0.0,26,26.0,United Kingdom,1,0.0
14140,4,2,935.05,5,3,4,Potential Loyalists,2,60,811,12.287878787878787,7.597094893171389,1.823939393939394,1.8394145212229296,12.75,935.05,14.167424242424241,4.359562543546724,30.6,405.5,157.6848122046001,33.0,9.899494936611665,467.525,103.89519935973941,27,32,0.4153846153846154,3.3489378339086278,0.0,27.0,1,0.0,60,30.0,United Kingdom,1,-0.9999999999999999
14141,3,4,915.13,5,4,3,Loyal Customers,4,27,355,8.875,5.831776348987964,3.5195,2.2484774905791305,12.75,915.13,22.87825,11.826125335405422,59.400000000000006,88.75,35.743297740042586,10.0,4.242640687119285,228.78250000000003,39.37140364528551,102,105,2.58974358974359,10.30002030840601,0.0,56.0,4,0.0,27,6.75,United Kingdom,1,-0.5938625066991723
14142,373,1,311.81,1,1,2,Hibernating,1,22,313,14.227272727272727,8.8690570615017,1.7704545454545455,1.8705295335628187,8.5,311.81,14.173181818181819,5.9971353370657114,25.200000000000003,313.0,84.11557019837392,22.0,7.7781745930520225,311.81,118.32706040885154,0,373,0.0,0.0,0.0,0.0,2,0.0,22,22.0,United Kingdom,1,0.0
14143,134,1,115.8,2,1,1,About to Sleep,1,7,30,4.285714285714286,3.5456210417116734,5.485714285714286,2.915720935108258,8.5,115.8,16.54285714285714,1.7501020378415486,19.8,30.0,84.11557019837392,7.0,7.7781745930520225,115.8,118.32706040885154,0,134,0.0,0.0,0.0,0.0,4,0.0,7,7.0,United Kingdom,1,0.0
14145,47,4,3742.2,3,4,5,Loyal Customers,4,6,756,68.72727272727273,25.787946444379436,4.95,0.0,4.95,3742.2,340.2,127.6503348996782,594.0,189.0,51.264022471905186,2.75,1.2583057392117916,935.55,253.75691123593063,170,217,16.9,37.42978611866342,0.0,110.0,0,0.0,6,1.5,United Kingdom,1,-0.27735009811261446
14146,9,5,4191.0,5,4,5,Champions,5,183,2437,11.604761904761904,8.135866377551581,2.6339047619047617,2.881807312784026,16.95,4191.0,19.957142857142856,20.13625059364142,183.6,487.4,184.06058785084872,42.0,20.112185361118765,838.2,396.49773284345525,348,357,1.6602870813397128,14.699045034191442,0.0,173.0,3,0.0,183,36.6,United Kingdom,1,0.16818951331104146
14147,78,2,483.4,2,3,2,Others,2,4,108,21.6,7.797435475847172,4.55,3.6350722138631575,8.5,483.4,96.67999999999999,74.91776825293184,204.0,54.0,19.79898987322333,2.5,0.7071067811865476,241.70000000000002,83.2971788237753,207,286,51.75,103.5,0.0,207.0,3,0.4,4,2.0,United Kingdom,1,1.0
14148,234,1,157.2,1,1,1,Hibernating,1,3,16,5.333333333333333,4.041451884327381,7.55,4.50333209967908,12.75,157.2,52.4,65.03850782421134,127.5,16.0,84.11557019837392,3.0,7.7781745930520225,157.2,118.32706040885154,0,234,0.0,0.0,0.0,0.0,2,0.0,3,3.0,United Kingdom,1,0.0
14149,221,1,446.62,1,1,2,Hibernating,1,28,218,7.785714285714286,5.425298372795955,2.9699999999999998,2.316216582977347,12.75,446.62,15.950714285714286,3.706940366165455,25.5,218.0,84.11557019837392,28.0,7.7781745930520225,446.62,118.32706040885154,0,221,0.0,0.0,0.0,0.0,1,0.0,28,28.0,United Kingdom,1,0.0
14150,36,2,658.64,3,3,3,Need Attention,2,23,496,19.076923076923077,8.76777315821105,1.6823076923076923,1.6736434690633673,6.25,658.64,25.33230769230769,28.46339295413564,118.8,248.0,19.79898987322333,13.0,1.4142135623730951,329.32,32.724901833313396,324,360,12.96,64.8,0.0,324.0,4,0.0,23,11.5,United Kingdom,1,1.0
14152,75,2,621.29,2,3,3,Others,2,47,711,14.510204081632653,7.890190241104223,1.143469387755102,0.9689890587196365,4.95,621.29,12.67938775510204,6.878533155211723,30.0,355.5,19.091883092036785,24.5,6.363961030678928,310.645,5.4659354185719655,158,234,3.2916666666666665,22.805335632990214,0.0,158.0,1,0.40816326530612246,47,23.5,United Kingdom,1,-1.0
14154,239,2,1345.62,1,3,4,Others,2,52,465,8.942307692307692,7.049999197715047,7.893076923076923,26.75968620954256,195.0,1345.62,25.87730769230769,30.123255046062603,195.0,232.5,167.58430714121175,26.0,9.899494936611665,672.81,357.8950262297592,0,239,0.0,0.0,0.0,0.0,3,0.0,52,26.0,United Kingdom,1,0.0
14155,266,1,118.75,1,1,1,Hibernating,1,6,25,4.166666666666667,2.857738033247041,5.45,1.224744871391589,5.95,118.75,19.791666666666668,4.756092583904004,29.5,25.0,84.11557019837392,6.0,7.7781745930520225,118.75,118.32706040885154,0,266,0.0,0.0,0.0,0.0,4,0.0,6,6.0,United Kingdom,1,0.0
14156,10,55,117210.08,5,5,5,Champions,55,714,57768,41.410752688172046,77.60443807061928,3.834215053763441,5.6329917445253574,50.0,117210.08,84.02156272401434,159.98904531946343,2365.2,1050.3272727272727,1474.986353415157,25.327272727272728,26.158388319261554,2131.0923636363636,3245.7672656393834,361,372,0.24461979913916787,1.9995664728436928,0.0,42.0,1,0.035842293906810034,714,12.981818181818182,EIRE,0,0.1665404513726122
14157,20,2,424.89,4,3,2,Potential Loyalists,2,45,271,5.891304347826087,7.778112484171538,2.219782608695652,1.442201232885087,4.95,424.89000000000004,9.236739130434783,7.169304957586837,35.400000000000006,135.5,71.4177848998413,22.5,19.091883092036785,212.445,80.23540646123753,265,285,5.888888888888889,39.503867602496285,0.0,265.0,6,1.0,45,22.5,United Kingdom,1,-1.0
14158,40,1,507.66,3,1,3,Promising,1,41,781,19.048780487804876,19.240518729379666,1.5365853658536586,2.428217051414574,9.95,507.65999999999997,12.381951219512194,6.019237169073917,34.0,781.0,84.11557019837392,41.0,7.7781745930520225,507.65999999999997,118.32706040885154,0,40,0.0,0.0,0.0,0.0,6,1.0,41,41.0,United Kingdom,1,0.0
14159,20,11,4630.35,4,5,5,Champions,11,501,4348,3.7004255319148935,4.289814983842506,1.497463829787234,1.4536484212902248,16.95,4630.35,3.9407234042553196,3.5826680650480993,51.0,395.27272727272725,197.65024204846847,103.27272727272727,41.17302735794615,420.94090909090914,180.70718820536968,343,363,0.2887563884156729,4.188352255457349,0.0,106.0,6,0.41191489361702127,501,45.54545454545455,United Kingdom,1,0.7646350069781394
14161,216,3,1097.62,1,3,4,Others,3,87,450,4.326923076923077,3.653545445744788,3.191153846153846,2.7102926104673633,14.95,1097.6200000000001,10.554038461538463,7.8605786144434795,39.8,150.0,28.35489375751565,33.666666666666664,14.153915830374764,365.8733333333334,161.01105686670508,153,369,1.4757281553398058,10.719091141779142,0.0,90.0,6,1.0,87,29.0,United Kingdom,1,0.8331104870086619
14162,174,2,289.36,2,3,2,Others,2,25,142,5.68,9.629468659623265,3.8892,3.0254048213971854,12.75,289.36,11.5744,8.98245608580044,40.8,71.0,55.154328932550705,12.5,0.7071067811865476,144.68,46.66904755831214,118,293,4.916666666666667,24.086649137367914,0.0,118.0,6,1.0,25,12.5,United Kingdom,1,-1.0
14163,87,4,2445.91,2,4,5,Loyal Customers,4,36,893,17.173076923076923,19.80366489536935,4.738076923076923,4.947297158089193,32.95,2445.91,47.036730769230765,47.88965690127851,297.0,223.25,96.10887922906325,13.0,4.69041575982343,611.4775,279.4004066299833,151,239,2.9411764705882355,12.182629871593214,0.0,65.0,1,0.3269230769230769,36,9.0,United Kingdom,1,0.783480934588941
14164,71,2,1631.77,3,3,4,Need Attention,2,28,1033,35.62068965517241,37.7344232698393,1.5541379310344827,0.47615661620175925,2.95,1631.77,56.26793103448276,68.73940206000124,358.0,516.5,447.59859249108456,14.5,19.091883092036785,815.885,647.5471770072046,10,81,0.35714285714285715,1.889822365046136,0.0,10.0,1,0.0,28,14.0,United Kingdom,1,0.0
14165,276,1,120.44,1,1,1,Hibernating,1,23,53,2.2083333333333335,1.9105921382756132,3.285,3.1920812346642515,12.75,120.44,5.0183333333333335,3.8084741514573577,17.0,53.0,84.11557019837392,23.0,7.7781745930520225,120.44,118.32706040885154,0,276,0.0,0.0,0.0,0.0,2,0.0,23,23.0,United Kingdom,1,0.0
14167,39,4,562.59,3,4,3,Loyal Customers,4,27,147,2.94,1.9630255698169348,4.3104000000000005,2.2307900677855397,9.95,562.59,11.251800000000001,7.035817023180284,25.5,36.75,5.909032633745278,12.0,2.943920288775949,140.6475,26.36347267843649,291,331,5.918367346938775,24.153016318441708,0.0,125.0,0,0.0,27,6.75,United Kingdom,1,0.4572241037769497
14171,98,1,363.79,2,1,2,About to Sleep,1,57,167,2.8793103448275863,2.5483230551137823,2.8863793103448274,2.4438635634497703,12.75,363.79,6.272241379310345,5.269878670697433,25.5,167.0,84.11557019837392,57.0,7.7781745930520225,363.79,118.32706040885154,0,98,0.0,0.0,0.0,0.0,4,0.0,57,57.0,United Kingdom,1,0.0
14173,11,4,450.84,5,4,2,Loyal Customers,4,28,150,5.172413793103448,7.416530597818253,4.376896551724138,4.138418524240075,16.95,450.84,15.546206896551723,24.96412961113163,135.0,37.5,27.694764848252458,7.25,5.188127472091127,112.71000000000001,75.35836825905048,208,219,7.392857142857143,33.08500755429451,0.0,173.0,1,0.0,28,7.0,United Kingdom,1,0.9341544673857285
14174,33,1,134.46,4,1,1,New Customers,1,26,94,3.6153846153846154,2.021423717619304,1.9373076923076922,1.859551682943623,9.95,134.46,5.171538461538462,2.4833875127457534,9.95,94.0,84.11557019837392,26.0,7.7781745930520225,134.46,118.32706040885154,0,33,0.0,0.0,0.0,0.0,6,1.0,26,26.0,United Kingdom,1,0.0
14175,60,3,3222.3,3,3,5,Need Attention,3,139,1515,10.167785234899329,6.648920542914971,3.7063758389261743,3.750303089511043,16.95,3222.3,21.626174496644296,11.899620684240514,75.0,505.0,372.1303535053275,49.666666666666664,37.44774136491189,1074.1000000000001,862.8165131127244,269,330,1.8175675675675675,15.82129674766631,0.0,158.0,1,0.0,139,46.333333333333336,United Kingdom,1,0.9815122765149948
14176,297,4,576.9000000000001,1,4,3,Loyal Customers,4,28,209,6.741935483870968,4.032928976442836,3.574193548387097,2.3560868322899995,9.95,576.9000000000001,18.609677419354842,8.464715188699882,35.400000000000006,52.25,22.035955466766882,7.75,6.238322424070967,144.22500000000002,68.96197623811739,70,368,2.3,8.871302046486749,0.0,40.0,1,0.0,28,7.0,United Kingdom,1,0.7427293345247051
14177,86,4,549.46,2,4,3,Loyal Customers,4,37,204,4.975609756097561,7.574588453764497,4.21,3.387634868163923,12.75,549.46,13.401463414634147,22.941277161589717,109.0,51.0,42.661458015403085,10.25,9.569918146637061,137.365,104.18771984579884,93,180,2.325,13.321252539861606,0.0,84.0,0,0.0,37,9.25,United Kingdom,1,0.9999999999999999
14178,9,7,1600.26,5,5,4,Champions,7,191,1494,4.69811320754717,6.144685289912312,1.6965094339622642,1.9385716435718534,10.0,1600.26,5.032264150943396,6.15342359884207,59.400000000000006,213.42857142857142,137.53527685998372,44.142857142857146,16.18052915727801,228.60857142857142,98.45920126776223,173,182,0.5394321766561514,4.199441304684829,0.0,45.0,4,0.16037735849056603,191,27.285714285714285,United Kingdom,1,0.6894004588334528
14179,41,2,701.57,3,3,3,Need Attention,2,135,319,2.031847133757962,2.3789148090652183,2.857197452229299,2.3377972413218235,12.75,701.57,4.46859872611465,4.149653593605307,34.8,159.5,78.48885271170677,72.5,54.44722215136416,350.785,265.2145404196384,11,52,0.07051282051282051,0.8807048459279794,0.0,11.0,1,0.24203821656050956,135,67.5,United Kingdom,1,0.0
14180,11,25,4748.52,5,5,5,Champions,25,112,719,2.995833333333333,2.532628774153617,9.311208333333333,11.120752576348659,165.0,4748.52,19.785500000000003,13.408814614737016,165.0,28.76,10.95171219490359,9.6,3.4880749227427255,189.94080000000002,70.78910691389366,361,372,1.4686192468619246,4.915895433941117,0.0,33.0,2,0.025,112,4.48,United Kingdom,1,-0.7112695049643467
14184,67,1,452.89,3,1,2,Promising,1,24,127,5.291666666666667,3.735600372755032,5.418333333333333,3.5818536210067045,12.5,452.89,18.870416666666667,6.429460373033321,39.8,127.0,84.11557019837392,24.0,7.7781745930520225,452.89,118.32706040885154,0,67,0.0,0.0,0.0,0.0,1,0.0,24,24.0,United Kingdom,1,0.0
14185,331,1,197.65,1,1,1,Hibernating,1,3,6,2.0,1.0,59.73333333333333,91.20814565231184,165.0,197.65,65.88333333333334,85.9119656004525,165.0,6.0,84.11557019837392,3.0,7.7781745930520225,197.65,118.32706040885154,0,331,0.0,0.0,0.0,0.0,2,0.0,3,3.0,United Kingdom,1,0.0
14188,31,6,2054.36,4,5,4,Champions,6,34,1162,17.876923076923077,6.076357081723834,1.975076923076923,1.321158491482148,8.5,2054.36,31.605538461538462,13.933809828835539,62.400000000000006,193.66666666666666,16.26857912254991,10.833333333333334,1.1690451944500122,342.3933333333334,35.23621243361246,279,310,4.328125,16.140312035987645,0.0,95.0,2,0.0,34,5.666666666666667,United Kingdom,1,-0.6516292821891756
14189,2,15,4654.08,5,5,5,Champions,15,176,3937,14.856603773584906,13.832404716466955,2.158,2.189149585818864,9.95,4654.08,17.56256603773585,10.834661734713292,76.32000000000001,262.46666666666664,116.09716784208123,17.666666666666668,5.789974915645967,310.272,93.45625181258417,366,369,1.356060606060606,6.561939544209794,0.0,52.0,3,0.07547169811320754,176,11.733333333333333,United Kingdom,1,0.19433688783388264
14191,2,13,4684.76,5,5,5,Champions,13,145,3662,14.13899613899614,11.26168577213099,1.9932818532818533,1.738754243553592,8.25,4684.76,18.08787644787645,10.883118271088726,79.0,281.6923076923077,182.33914583150843,19.923076923076923,7.565949361685534,360.36615384615385,134.68949950029892,218,221,0.8294573643410853,4.044738198869849,0.0,29.0,1,0.0,145,11.153846153846153,United Kingdom,1,0.2288303619705767
14193,68,2,853.39,3,3,3,Need Attention,2,35,445,10.595238095238095,8.231585580035002,2.724047619047619,1.7383887402739544,7.95,853.39,20.318809523809524,10.69317589602461,74.0,222.5,38.890872965260115,21.0,2.8284271247461903,426.69500000000005,5.876057351660191,201,270,4.902439024390244,31.390926139609817,0.0,201.0,1,0.0,35,17.5,United Kingdom,1,1.0
14194,5,21,11349.52,5,5,5,Champions,21,269,5840,10.08635578583765,9.224767531200193,3.387288428324698,2.9704457283326478,20.8,11349.52,19.601934369602763,11.603425743516643,129.0,278.0952380952381,217.5832954897744,27.571428571428573,14.847799259726772,540.4533333333334,288.10126924977845,303,308,0.5155709342560554,3.8875796227707675,0.0,56.0,4,0.06390328151986183,269,12.80952380952381,United Kingdom,1,0.29026642633055466
14195,202,2,1012.0,1,3,4,Others,2,7,760,108.57142857142857,161.61565223584952,5.992857142857143,4.7142009371886635,12.75,1012.0,144.57142857142858,128.11772859738178,392.0,380.0,503.4600282048218,3.5,2.1213203435596424,506.0,455.9424525090858,50,252,8.333333333333334,20.412414523193153,0.0,50.0,4,0.2857142857142857,7,3.5,United Kingdom,1,-1.0
14196,107,1,335.52,2,1,2,About to Sleep,1,6,142,23.666666666666668,22.57136829407262,3.265,2.675172891609064,8.5,335.52,55.919999999999995,57.818723610954954,163.2,142.0,84.11557019837392,6.0,7.7781745930520225,335.52,118.32706040885154,0,107,0.0,0.0,0.0,0.0,3,0.0,6,6.0,United Kingdom,1,0.0
14198,18,4,701.4,4,4,3,Loyal Customers,4,35,290,7.435897435897436,8.668742614446433,4.7356410256410255,3.9394755160338915,19.95,701.4,17.984615384615385,7.101252241739459,40.8,72.5,25.409971795865232,9.75,1.707825127659933,175.35000000000002,5.351168096780374,221,239,5.7894736842105265,20.50070255188613,0.0,94.0,3,0.23076923076923078,35,8.75,United Kingdom,1,-0.8178534297675256
14199,218,1,185.4,1,1,1,Hibernating,1,2,28,14.0,2.8284271247461903,5.8999999999999995,7.14177848998413,10.95,185.39999999999998,92.69999999999999,116.67261889578033,175.2,28.0,84.11557019837392,2.0,7.7781745930520225,185.39999999999998,118.32706040885154,0,218,0.0,7.264191139170547,0.0,0.0,3,0.0,2,2.0,United Kingdom,1,0.0
14201,60,7,747.44,3,5,3,Loyal Customers,7,32,590,15.945945945945946,21.804619727054206,2.545945945945946,2.206198917519375,9.95,747.44,20.20108108108108,13.417043842272616,67.6,84.28571428571429,41.97504927816954,5.285714285714286,1.6035674514745464,106.77714285714286,44.62737788782641,299,359,8.25,24.338534995235147,0.0,125.0,1,0.16216216216216217,32,4.571428571428571,United Kingdom,1,0.12976349940687407
14204,2,1,150.61,5,1,1,New Customers,1,36,72,1.8461538461538463,1.2468584003187146,2.5430769230769235,2.5563441760761996,12.5,150.61,3.861794871794872,3.548823282956932,14.85,72.0,84.11557019837392,36.0,7.7781745930520225,150.61,118.32706040885154,0,2,0.0,0.0,0.0,0.0,2,0.0,36,36.0,United Kingdom,1,0.0
14205,17,2,466.7,4,3,2,Potential Loyalists,2,23,204,8.5,6.413301394961,4.167916666666667,3.0642553236317953,8.25,466.7,19.445833333333333,6.099891600367329,33.0,102.0,33.94112549695428,12.0,2.8284271247461903,233.35000000000002,14.778531726798837,247,264,10.73913043478261,51.50306027209747,0.0,247.0,6,0.5833333333333334,23,11.5,United Kingdom,1,0.9999999999999999
14206,239,1,328.16,1,1,2,Hibernating,1,20,276,13.8,6.614179345999974,1.797,2.6263204197828607,12.75,328.15999999999997,16.407999999999998,7.082534188150157,30.0,276.0,84.11557019837392,20.0,7.7781745930520225,328.15999999999997,118.32706040885154,0,239,0.0,0.0,0.0,0.0,3,0.0,20,20.0,United Kingdom,1,0.0
14208,95,1,151.74,2,1,1,About to Sleep,1,10,114,11.4,9.697651491183029,3.5269999999999997,3.529403632343572,8.95,151.74,15.174000000000001,3.6927562726084275,22.5,114.0,84.11557019837392,10.0,7.7781745930520225,151.74,118.32706040885154,0,95,0.0,0.0,0.0,0.0,1,0.0,10,10.0,United Kingdom,1,0.0
14209,11,6,2073.43,5,5,5,Champions,6,55,691,7.942528735632184,9.12873857385269,5.291494252873563,3.9250929566049564,19.95,2073.43,23.83252873563218,16.255604630503118,81.6,115.16666666666667,54.14209699177403,14.5,4.679743582719036,345.5716666666667,86.43682558184716,321,332,3.7093023255813953,16.73873020629966,0.0,110.0,1,0.0,55,9.166666666666666,United Kingdom,1,-0.5121004977919463
14210,106,6,1905.84,2,5,4,Loyal Customers,6,66,760,7.450980392156863,5.322523504415671,3.816372549019608,2.743592278839243,12.75,1905.8400000000001,18.684705882352944,7.437860693426339,51.0,126.66666666666667,55.236461387987795,17.0,2.5298221281347035,317.64000000000004,22.96752751168485,265,372,2.603960396039604,12.643638090297262,0.0,91.0,1,0.0,66,11.0,United Kingdom,1,-0.3204687399862069
14211,53,9,2241.1,3,5,5,Loyal Customers,9,87,1242,11.089285714285714,11.140020841545335,2.7716964285714285,2.3469419966933533,12.75,2241.1,20.009821428571428,15.128291316801885,147.5,138.0,102.09676782347226,12.444444444444445,6.784377479015873,249.0111111111111,136.274796591707,241,295,2.144144144144144,11.858136329769412,0.0,111.0,0,0.11607142857142858,87,9.666666666666666,United Kingdom,1,0.5647841578261362
14212,90,1,1070.48,2,1,4,About to Sleep,1,9,1152,128.0,48.45616575834287,1.2522222222222221,1.443925013442334,4.95,1070.48,118.94222222222223,62.27008948479554,237.6,1152.0,84.11557019837392,9.0,7.7781745930520225,1070.48,118.32706040885154,0,90,0.0,0.0,0.0,0.0,6,1.0,9,9.0,United Kingdom,1,0.0
14214,31,5,1004.38,4,4,4,Champions,5,64,751,11.208955223880597,7.49047337063196,2.3407462686567166,2.62562449335382,16.95,1004.38,14.990746268656716,5.7531222915310645,33.9,150.2,145.1988291963816,13.4,14.293355099485916,200.876,250.64166559053984,246,278,3.712121212121212,18.448068609782307,0.0,107.0,0,0.0,64,12.8,United Kingdom,1,-0.8237713889318601
14215,12,6,1789.72,5,5,4,Champions,6,98,1358,12.574074074074074,11.091129488931962,2.221111111111111,2.0750053860231112,12.75,1789.72,16.57148148148148,6.045731299320134,35.400000000000006,226.33333333333334,164.22504884050625,18.0,12.280065146407,298.2866666666667,181.50913163437994,356,368,3.317757009345794,17.654225070675263,0.0,128.0,0,0.0,98,16.333333333333332,United Kingdom,1,0.03116277485588644
14216,3,4,1839.3,5,4,4,Champions,4,47,594,10.067796610169491,8.44222639122394,4.716271186440678,4.592672161210983,25.0,1839.3,31.17457627118644,39.74210649546233,195.6,148.5,90.44150964389453,14.75,10.56330125166055,459.825,267.4002491272836,34,38,0.5689655172413793,2.9683244075174406,0.0,21.0,2,0.0,47,11.75,United Kingdom,1,-1.0
14217,2,17,2004.98,5,5,4,Champions,17,78,689,6.89,9.78340689663118,5.4955,3.7494981145629502,18.95,2004.98,20.0498,14.044526377621894,130.8,40.529411764705884,30.83852632475088,5.882352941176471,1.7278003697322961,117.94,33.824370651942665,364,366,3.595959595959596,10.080208120542599,0.0,56.0,3,0.11,78,4.588235294117647,United Kingdom,1,0.3472878841326355
14218,43,1,169.48000000000002,3,1,1,Promising,1,12,160,13.333333333333334,6.733003292241386,1.4400000000000002,0.9365021962795195,2.95,169.48000000000002,14.123333333333335,5.016248749329675,20.8,160.0,84.11557019837392,12.0,7.7781745930520225,169.48000000000002,118.32706040885154,0,43,0.0,0.0,0.0,0.0,4,0.0,12,12.0,United Kingdom,1,0.0
14219,4,1,89.94,5,1,1,New Customers,1,7,78,11.142857142857142,7.104659772022195,2.2885714285714287,2.9149867270791505,8.25,89.94,12.848571428571429,8.648359051618653,25.200000000000003,78.0,84.11557019837392,7.0,7.7781745930520225,89.94,118.32706040885154,0,4,0.0,0.0,0.0,0.0,0,0.0,7,7.0,United Kingdom,1,0.0
14220,247,2,632.4000000000001,1,3,3,Others,2,21,272,12.952380952380953,15.262621630886978,3.3961904761904766,1.8094708513553794,5.95,632.4000000000001,30.114285714285717,25.113452086765886,121.68,136.0,2.8284271247461903,10.5,0.7071067811865476,316.20000000000005,4.553767670841345,110,358,5.5,24.596747752497688,0.0,110.0,3,0.0,21,10.5,United Kingdom,1,1.0
14221,42,9,3432.8,3,5,5,Loyal Customers,9,123,2191,11.352331606217616,9.283172907082896,3.2711398963730574,3.9958822224304127,24.95,3432.8,17.78652849740933,12.815992933248253,131.39999999999998,243.44444444444446,174.3431322931241,21.444444444444443,13.172994260143659,381.4222222222222,246.34723774470143,296,339,1.53125,10.876222324037185,0.0,132.0,1,0.0,123,13.666666666666666,United Kingdom,1,-0.12270580877349528
14222,177,1,683.17,2,1,3,About to Sleep,1,41,607,14.804878048780488,10.30344484188449,1.706829268292683,1.6654105184974515,9.95,683.17,16.662682926829266,7.721414709879999,40.8,607.0,84.11557019837392,41.0,7.7781745930520225,683.17,118.32706040885154,0,177,0.0,0.0,0.0,0.0,2,0.0,41,41.0,United Kingdom,1,0.0
14223,92,3,991.13,2,3,4,Others,3,50,585,9.75,9.047192653815557,3.8998333333333335,3.4077839569396335,12.75,991.13,16.518833333333333,5.602503100284781,39.6,195.0,65.50572494064927,20.0,1.7320508075688772,330.37666666666667,23.671206841505455,171,264,2.8983050847457625,16.063124309889833,0.0,106.0,1,0.3,50,16.666666666666668,United Kingdom,1,0.6260770774903802
14224,110,4,1009.73,2,4,4,Loyal Customers,4,105,483,4.274336283185841,7.874288842731198,3.956017699115044,4.4338294758721295,24.95,1009.73,8.93566371681416,10.52379038486017,64.35000000000001,120.75,32.0767309223784,27.75,12.996794476587935,252.4325,89.60018131492072,209,320,1.8571428571428572,12.212722020523481,0.0,105.0,6,1.0,105,26.25,United Kingdom,1,-0.23636965484559902
14226,29,5,2214.79,4,4,5,Champions,5,64,1296,19.636363636363637,26.569870943571445,2.921666666666667,3.3474456775431864,16.95,2214.79,33.55742424242424,34.92457945611487,232.0,259.2,282.25378651135935,13.0,8.093207028119323,442.95799999999997,392.5454341474372,240,269,3.6615384615384614,19.15991659288092,0.0,139.0,4,0.0,64,12.8,United Kingdom,1,-0.8781005976555175
14227,26,10,3350.96,4,5,5,Champions,10,117,1820,10.4,6.286274045832742,2.8489714285714287,2.644974648268595,14.95,3350.96,19.148342857142858,8.532137764025036,70.80000000000001,182.0,155.79473675320358,17.5,16.88029752239114,335.096,288.8026268039972,258,285,1.471264367816092,10.292641830394219,0.0,110.0,4,0.08571428571428572,117,11.7,United Kingdom,1,-0.45594815277087936
14229,52,3,1547.2,3,3,4,Need Attention,3,29,610,15.25,12.326228029527014,3.22,3.1024027082412378,12.75,1547.2,38.68,37.222382431087794,175.2,203.33333333333334,99.76138197385465,13.333333333333334,7.023769168568493,515.7333333333332,245.2921707542524,281,334,7.205128205128205,38.81682996844179,0.0,240.0,0,0.0,29,9.666666666666666,United Kingdom,1,0.6687942770271071
14231,184,3,925.71,1,3,3,Others,3,47,409,8.18,3.8209412239309164,3.6696000000000004,5.75803252962719,39.95,925.71,18.514200000000002,9.942043088596542,79.9,136.33333333333334,34.35597958628648,16.666666666666668,4.041451884327381,308.57,0.7019259220174262,104,289,2.122448979591837,10.427592909082662,0.0,56.0,3,0.0,47,15.666666666666666,United Kingdom,1,-0.8476677970374682
14232,43,5,2048.07,3,4,4,Loyal Customers,5,81,1941,16.878260869565217,14.571148990858829,1.8238260869565217,1.7823494166894294,12.75,2048.07,17.80930434782609,9.145062393362316,53.1,388.2,124.2907880737748,23.0,14.0356688476182,409.61400000000003,178.2560775401501,221,265,1.9210526315789473,10.9440610935084,0.0,77.0,6,0.40869565217391307,81,16.2,United Kingdom,1,-0.43469413057449835
14233,49,4,1462.72,3,4,4,Loyal Customers,4,30,680,19.428571428571427,26.38770403748208,2.7905714285714285,1.7322306986303269,5.95,1462.72,41.792,47.72208637764379,232.0,170.0,114.99855071550539,8.75,4.5,365.68,197.99394755059222,268,318,7.852941176470588,32.09090530366129,0.0,162.0,2,0.0,30,7.5,United Kingdom,1,0.6561842871978635
14234,22,4,754.12,4,4,3,Loyal Customers,4,122,951,6.469387755102041,11.609694887291974,1.57578231292517,1.3349079929148824,7.5,754.12,5.130068027210885,6.26254100652078,45.0,237.75,173.6862592914784,33.75,48.999149652485464,188.53,119.51047875953527,35,57,0.23972602739726026,1.7112398994258136,0.0,15.0,3,0.0,122,30.5,United Kingdom,1,-1.0
